-1.732582,1.130888,0.768139,0.013251,-0.012968,-0.126407,0.991805,0.002673,0.284142,0.339337,0.359767,-0.248668,-0.132894,-0.31205,-0.270228,-0.147557,0.435854,-0.089068,0.097389,-0.106994,0.033079,0.104192,-0.633487,0.144295,-0.395518,-0.559369,0.42596,-0.091135,-0.30315,-0.410996,-0.622559,-0.263606,-0.513992,-0.368803,0.130182,0.204434
-1.730416,1.133503,0.768222,0.015218,-0.014647,-0.130558,0.991216,0.014928,0.275684,0.350504,0.356941,-0.254433,-0.13417,-0.310393,-0.276262,-0.139553,0.433459,-0.08546,0.100831,-0.101308,0.025492,0.098811,-0.617063,0.127311,-0.401813,-0.537777,0.431155,-0.091913,-0.304322,-0.400019,-0.602505,-0.259008,-0.520438,-0.372122,0.126953,0.212628
-1.728457,1.136193,0.768357,0.016676,-0.016624,-0.135681,0.990473,0.025964,0.268096,0.361023,0.357721,-0.261089,-0.133399,-0.308758,-0.280152,-0.1293,0.431247,-0.081511,0.10449,-0.092384,0.020369,0.095647,-0.592737,0.108926,-0.404427,-0.521135,0.438343,-0.092505,-0.304751,-0.377092,-0.580578,-0.24763,-0.514919,-0.375404,0.123789,0.220715
-1.726597,1.138707,0.76837,0.017659,-0.018459,-0.142268,0.989498,0.034091,0.263354,0.371713,0.364627,-0.268519,-0.132607,-0.308459,-0.28081,-0.116742,0.42997,-0.078106,0.106307,-0.082668,0.017616,0.094666,-0.569901,0.095852,-0.402383,-0.518807,0.446094,-0.093035,-0.30468,-0.359111,-0.56121,-0.232198,-0.500839,-0.379204,0.120443,0.228302
-1.724794,1.140929,0.768261,0.017601,-0.019719,-0.14795,0.988642,0.039728,0.261642,0.381119,0.372801,-0.276106,-0.131456,-0.308274,-0.279305,-0.105848,0.429039,-0.075112,0.106768,-0.072615,0.016145,0.095086,-0.556418,0.089413,-0.400985,-0.522655,0.452154,-0.093284,-0.304562,-0.349591,-0.547337,-0.224719,-0.490261,-0.38392,0.116732,0.235113
-1.722966,1.142832,0.768168,0.01738,-0.020706,-0.152504,0.987933,0.044079,0.260752,0.389286,0.380196,-0.28286,-0.129858,-0.306996,-0.277998,-0.097274,0.427356,-0.072917,0.10795,-0.063232,0.015402,0.095625,-0.551894,0.086624,-0.400256,-0.526977,0.456633,-0.09307,-0.304859,-0.346383,-0.54009,-0.222498,-0.488648,-0.387957,0.113026,0.240787
-1.721081,1.144369,0.767974,0.017238,-0.021561,-0.15527,0.987486,0.046854,0.259869,0.39461,0.386896,-0.288349,-0.129259,-0.304073,-0.278018,-0.091479,0.424518,-0.070959,0.10915,-0.056033,0.015912,0.09556,-0.564816,0.087654,-0.394122,-0.526884,0.459973,-0.092096,-0.305722,-0.340083,-0.580735,-0.207187,-0.503829,-0.389014,0.111395,0.244003
-1.719228,1.145819,0.76795,0.017034,-0.02177,-0.156356,0.987314,0.047893,0.258644,0.396585,0.39163,-0.292429,-0.129168,-0.300997,-0.27875,-0.088064,0.421567,-0.069164,0.109866,-0.051662,0.016751,0.094019,-0.577948,0.088399,-0.393683,-0.518586,0.462106,-0.090343,-0.306601,-0.345404,-0.596559,-0.20717,-0.510789,-0.387693,0.111809,0.245203
-1.717454,1.147191,0.768226,0.016763,-0.021378,-0.156932,0.987236,0.048666,0.257151,0.397557,0.393427,-0.295118,-0.128449,-0.298878,-0.279236,-0.085382,0.419527,-0.068121,0.11078,-0.050446,0.017017,0.091047,-0.575923,0.084157,-0.401075,-0.507565,0.464582,-0.089369,-0.306758,-0.367256,-0.545705,-0.228142,-0.498678,-0.389761,0.1095,0.249497
-1.715716,1.148212,0.768323,0.016581,-0.020507,-0.156907,0.987261,0.048929,0.255713,0.397945,0.393362,-0.296867,-0.127199,-0.297831,-0.280108,-0.084063,0.418234,-0.067992,0.112077,-0.051331,0.017373,0.088938,-0.580982,0.083315,-0.404184,-0.502199,0.46685,-0.088589,-0.306861,-0.380905,-0.538228,-0.228152,-0.495524,-0.392883,0.106706,0.254598
-1.714071,1.149109,0.7684,0.016319,-0.019244,-0.156309,0.987386,0.047798,0.254928,0.397263,0.393657,-0.298339,-0.126415,-0.297418,-0.281216,-0.084555,0.417306,-0.068319,0.113688,-0.052896,0.016984,0.087635,-0.586205,0.080435,-0.409395,-0.498961,0.468722,-0.087822,-0.307134,-0.389165,-0.538797,-0.225432,-0.494477,-0.395712,0.104064,0.259477
